h3_address,rolling_30d_mean_norm,rolling_7d_mean_norm,tile_crime_density_percentile,tile_momentum,neighbor_lag_1d_norm,lag_1d
882664cd47fffff,0.4225553658348795,0.6036505226212564,0.44690781796966156,1.0237697610829668,8.45110731669759,0.0
882664cd49fffff,0.281703577223253,0.6036505226212564,0.41656942823803966,0.9762104289227699,8.45110731669759,0.0
882664cd4bfffff,0.845110731669759,0.6036505226212564,0.6814469078179698,0.8190997679706632,0.0,0.3333333333333333
882664cd4dfffff,2.394480406397651,3.018252613106282,0.8833138856476079,1.2346612046206986,8.45110731669759,0.3333333333333333
882664cd51fffff,1.690221463339518,3.6219031357275386,0.9031505250875146,1.2265062522191108,16.90221463339518,0.0
882664cd53fffff,2.535332195009277,2.4146020904850256,0.9089848308051341,1.194587505339373,21.127768291743976,0.6666666666666666
882664cd55fffff,0.845110731669759,1.2073010452425128,0.6744457409568262,0.9002533304820358,0.0,0.3333333333333333
882664cd57fffff,0.0,0.0,0.31388564760793464,0.10990834686620836,8.45110731669759,0.0
882664cd59fffff,1.690221463339518,1.8109515678637695,0.7899649941656944,1.1754698329255866,16.90221463339518,0.0
882664cd5bfffff,1.4085178861162653,1.8109515678637693,0.8144690781796967,1.0216700822075608,4.225553658348795,0.3333333333333333
882664cd5dfffff,1.126814308893012,0.6036505226212564,0.7374562427071178,0.6918997730868391,8.45110731669759,0.0
882664cd61fffff,0.4225553658348795,0.0,0.47724620770128356,0.3006172551386716,0.0,0.0
882664cd63fffff,0.1408517886116265,0.0,0.2613768961493582,1.0017396062650685,4.225553658348795,0.0
882664cd65fffff,0.281703577223253,0.0,0.5029171528588098,0.27817908183491713,0.0,0.0
882664cd67fffff,0.9859625202813854,1.2073010452425128,0.6732788798133024,0.8807523987356195,4.225553658348795,0.0
882664cd69fffff,0.563407154446506,1.2073010452425128,0.45740956826137696,1.3148014263040002,8.45110731669759,0.0
